tech,window,time,device,dtype,vd,vg,vs,vb,vgs,vds,vbs,clamp_class,nn_id,nn_qg,nn_qd,nn_qs,nn_qb,nn_cgg,nn_cgd,nn_cgs,nn_cdg,nn_cdd,os_id,os_qg,os_qd,os_qs,os_qb,os_cgg,os_cgd,os_cgs,os_cdg,os_cdd
TSMC7,SAMPLE,1.375e-09,Mpt,pmos,0.44999999999999696,0.0015523434182904694,0.5097745913606275,0.7500000000000001,-0.5082222479423371,-0.05977459136063057,0.24022540863937258,NEAR0,9.97009239504124e-06,-3.056324054788215e-17,1.3157307890471396e-17,1.5948622708394283e-17,1.45730994901647e-18,1.7277355373698517e-16,-7.186213815205334e-17,-2.4689017791068954e-18,-8.428748886259755e-17,5.597064723582606e-17,1.323897802496532e-05,-3.0726213317429176e-17,1.3318172671287819e-17,1.5948813601336854e-17,1.4592270448045053e-18,1.7298724805992354e-16,-7.254675931260496e-17,-9.881494484511845e-17,-8.443402394200921e-17,5.703140795937215e-17
TSMC7,SAMPLE,1.38e-09,Mnc,nmos,0.001553286343926763,0.8,0.0,0.0,0.8,0.001553286343926763,0.0,NEAR0,-2.0198609837765965e-07,8.539099397706267e-17,-4.160416914256384e-17,-4.1930632258315706e-17,-1.8561925761831233e-18,1.7307629506497896e-16,-6.894603490149251e-17,1.2267392484420994e-17,-8.535988212112871e-17,5.985534377402704e-17,-1.591490599896217e-06,8.552764617934433e-17,-4.1816838840009544e-17,-4.188261642123313e-17,-1.8281909181016562e-18,1.726014191151526e-16,-8.51985581036691e-17,-8.538006100773242e-17,-8.528470813963577e-17,6.377033149833513e-17
TSMC7,SAMPLE,1.38e-09,Mnt,nmos,0.45,0.8,0.5092797942285259,0.0,0.29072020577147417,-0.05927979422852586,-0.5092797942285259,REV,0.0,1.1854975099835013e-17,-5.7240331795388755e-18,-4.3414947323718325e-18,-1.789447187924305e-18,1.1678877476949992e-16,-7.270560132816769e-17,1.6182331621505898e-18,-5.902344017525557e-17,5.215056888255675e-17,7.034679339046335e-06,1.2339818744505392e-17,-6.197179822707015e-18,-4.314447843571701e-18,-1.8281910782266754e-18,1.2004035256549501e-16,-7.668148600536803e-17,-4.1335929690250336e-17,-6.072655720669175e-17,5.4024949458072807e-17
TSMC7,SAMPLE,1.38e-09,Mpc,pmos,0.001553286343926763,0.8,0.75,0.75,0.050000000000000044,-0.7484467136560733,0.0,FREE,2.1201725597660176e-07,1.98464637963119e-17,-1.517152686851579e-17,-4.984992744640504e-18,3.1005581684439244e-19,2.873198260545542e-17,-1.1728704681852607e-17,1.1868133007900587e-18,-1.1169518244897328e-17,1.170925020951868e-17,-0.0,2.2252151102300527e-17,-1.6110742484882926e-17,-6.302359798457269e-18,1.609511810396682e-19,2.873728253554613e-17,-1.1435152735374041e-17,-1.5676129800429016e-17,-1.1435268324199935e-17,1.1435155642608637e-17
TSMC7,SAMPLE,1.38e-09,Mpt,pmos,0.45,0.001553286343926763,0.5092797942285259,0.75,-0.5077265078845992,-0.05927979422852586,0.24072020577147413,NEAR0,9.843219564051838e-06,-3.051275854532058e-17,1.3142280130836182e-17,1.5913147209314256e-17,1.4573312051701434e-18,1.727370326314467e-16,-7.197720031954647e-17,-2.4649740802784516e-18,-8.428032562792722e-17,5.603439804032616e-17,1.311729025399444e-05,-3.0677190106468705e-17,1.3304551617493255e-17,1.5913412977288176e-17,1.4592255116872753e-18,1.729564754450164e-16,-7.265036660670009e-17,-9.868055455478396e-17,-8.442819031866774e-17,5.709607362774399e-17
TSMC7,SAMPLE,1.3849999999999999e-09,Mnc,nmos,0.0015544131795337257,0.8,0.0,0.0,0.8,0.0015544131795337257,0.0,NEAR0,-2.0215784426533963e-07,8.539092453646202e-17,-4.160410803739232e-17,-4.1930624562804815e-17,-1.856191936264881e-18,1.7307635050892263e-16,-6.895111578345817e-17,1.2267284894269411e-17,-8.53598858668612e-17,5.985763502870991e-17,-1.5926439605063597e-06,8.552755017461931e-17,-4.1816766981304755e-17,-4.1882592275212696e-17,-1.828190918101859e-18,1.7260139906488596e-16,-8.519848018849215e-17,-8.538011887263432e-17,-8.528469476802046e-17,6.377028855768716e-17
TSMC7,SAMPLE,1.3849999999999999e-09,Mnt,nmos,0.45,0.8,0.5087912877052497,0.0,0.2912087122947503,-0.05879128770524972,-0.5087912877052497,REV,0.0,1.1879366946518449e-17,-5.730098066562609e-18,-4.359464617696103e-18,-1.7898042622597368e-18,1.16876185464119e-16,-7.265983778176034e-17,1.6254859619830926e-18,-5.9061143740082e-17,5.210497689167833e-17,7.002434576630634e-06,1.236005738715319e-17,-6.2004685521357566e-18,-4.331397756867033e-18,-1.8281910781503997e-18,1.20121041049346e-16,-7.657462153908714e-17,-4.152348499162423e-17,-6.075121689682972e-17,5.398824990062494e-17
TSMC7,SAMPLE,1.3849999999999999e-09,Mpc,pmos,0.0015544131795337257,0.8,0.75,0.75,0.050000000000000044,-0.7484455868204662,0.0,FREE,2.1205210959432993e-07,1.9846446156995913e-17,-1.517150931498914e-17,-4.984993839747395e-18,3.100569977406217e-19,2.8731987131122965e-17,-1.1728710330479224e-17,1.186812849424447e-18,-1.1169520341521532e-17,1.1709253653163157e-17,-0.0,2.2252138216761343e-17,-1.611072959934047e-17,-6.302359798460383e-18,1.6095118103950943e-19,2.8737285920507974e-17,-1.1435156120467997e-17,-1.5676129800296904e-17,-1.1435271709276682e-17,1.1435159027701324e-17
TSMC7,SAMPLE,1.3849999999999999e-09,Mpt,pmos,0.45,0.0015544131795337257,0.5087912877052497,0.75,-0.507236874525716,-0.05879128770524972,0.24120871229475027,NEAR0,9.718334509109696e-06,-3.046302395125866e-17,1.3127471424255796e-17,1.5878201246576472e-17,1.4573512804263928e-18,1.7270103768276683e-16,-7.209149340999752e-17,-2.4610891389378014e-18,-8.427321372497898e-17,5.60978680586815e-17,1.2997314502438684e-05,-3.06288215849095e-17,1.3291121438272692e-17,1.5878476467105422e-17,1.4592236795313865e-18,1.7292587704900717e-16,-7.27526402228094e-17,-9.854767242823103e-17,-8.442233107854453e-17,5.715986830033563e-17
TSMC7,SAMPLE,1.39e-09,Mnc,nmos,0.001555144084954413,0.8000000000000007,0.0,0.0,0.8000000000000007,0.001555144084954413,0.0,NEAR0,-2.022644101664967e-07,8.53908972562333e-17,-4.160408126452234e-17,-4.193062341552783e-17,-1.8561925761831233e-18,1.730763246285786e-16,-6.89536373946545e-17,1.2267237179544216e-17,-8.535991943675006e-17,5.98588741313333e-17,-1.5933920701968751e-06,8.552748790260691e-17,-4.181672037123377e-17,-4.188257661327115e-17,-1.828190918101992e-18,1.7260138605950257e-16,-8.51984296482528e-17,-8.538015640748478e-17,-8.528468609467538e-17,6.377026070373722e-17
TSMC7,SAMPLE,1.39e-09,Mnt,nmos,0.44999999999999657,0.8000000000000007,0.5083089620897089,0.0,0.29169103791029183,-0.05830896208971231,-0.5083089620897089,REV,0.0,1.1903453167517434e-17,-5.736081214058666e-18,-4.3772170160450174e-18,-1.7901549374137506e-18,1.1696239049789133e-16,-7.261243693282456e-17,1.6327086796349222e-18,-5.909838531194085e-17,5.205797591607415e-17,6.970273025430629e-06,1.2380130078006481e-17,-6.2037451671804674e-18,-4.348193832750932e-18,-1.8281910780750824e-18,1.2020085310756332e-16,-7.646830403580597e-17,-4.170961686600918e-17,-6.077562719424223e-17,5.395171222299261e-17
TSMC7,SAMPLE,1.39e-09,Mpc,pmos,0.001555144084954413,0.8000000000000007,0.7500000000000002,0.7500000000000002,0.05000000000000049,-0.7484448559150458,0.0,FREE,2.120172559760783e-07,1.9846446156995913e-17,-1.51715049266078e-17,-4.984998228128734e-18,3.100569977406217e-19,2.8731984408987524e-17,-1.1728711535201301e-17,1.1868122981958313e-18,-1.1169521373595707e-17,1.170925691179993e-17,-0.0,2.2252129858742954e-17,-1.611072124131995e-17,-6.302359798462411e-18,1.609511810394057e-19,2.8737288116116355e-17,-1.1435158316162074e-17,-1.5676129800211214e-17,-1.1435273904959605e-17,1.1435161223394577e-17
TSMC7,SAMPLE,1.39e-09,Mpt,pmos,0.44999999999999657,0.001555144084954413,0.5083089620897089,0.7500000000000002,-0.5067538180047545,-0.05830896208971231,0.24169103791029134,NEAR0,9.595551237115026e-06,-3.0414009368531726e-17,1.3112878463311236e-17,1.5843760730435275e-17,1.4573701747852145e-18,1.726652536512653e-16,-7.220479559731957e-17,-2.4572489749896845e-18,-8.426612981520046e-17,5.616105635532656e-17,1.2879054489545183e-05,-3.0581194808006185e-17,1.3277926810067622e-17,1.5844045506781577e-17,1.4592224911569872e-18,1.7289556806908763e-16,-7.285367808840209e-17,-9.841631572746895e-17,-8.441650974467793e-17,5.722285960483231e-17
TSMC7,SAMPLE,1.3949999999999998e-09,Mnc,nmos,0.0015558213980528812,0.8,0.0,0.0,0.8,0.0015558213980528812,0.0,NEAR0,-2.0237046601430056e-07,8.539084765582785e-17,-4.160403748302451e-17,-4.193061759662022e-17,-1.8561925761831233e-18,1.7307625330920408e-16,-6.89570161827078e-17,1.2267168123859133e-17,-8.53599105245273e-17,5.986033709551656e-17,-1.594085325328995e-06,8.552743019661027e-17,-4.181667717878026e-17,-4.18825620997279e-17,-1.8281909181021127e-18,1.726013740076653e-16,-8.519838281259091e-17,-8.538019119130433e-17,-8.528467805725781e-17,6.377023489133607e-17
TSMC7,SAMPLE,1.3949999999999998e-09,Mnt,nmos,0.45,0.8,0.5078327221592562,0.0,0.2921672778407438,-0.05783272215925622,-0.5078327221592562,REV,0.0,1.1927321297409462e-17,-5.742036007966164e-18,-4.39478735589329e-18,-1.790497933550008e-18,1.1704763588520402e-16,-7.256396460939899e-17,1.6399074319680659e-18,-5.913532351607675e-17,5.200998294339407e-17,6.938197905093091e-06,1.2400037807405453e-17,-6.207009367502524e-18,-4.3648373619022236e-18,-1.8281910780007053e-18,1.2027979418447911e-16,-7.636254980812743e-17,-4.1894314445516203e-17,-6.079978903456177e-17,5.391534227690051e-17
TSMC7,SAMPLE,1.3949999999999998e-09,Mpc,pmos,0.0015558213980528812,0.8,0.75,0.75,0.050000000000000044,-0.7484441786019471,0.0,FREE,2.1205210959393304e-07,1.9846446156995913e-17,-1.5171491761464524e-17,-4.985011393272011e-18,3.100569977406217e-19,2.87319762425812e-17,-1.1728717558811691e-17,1.1868118847743692e-18,-1.1169521760922487e-17,1.1709254699082717e-17,-0.0,2.2252122113559754e-17,-1.6110713496134782e-17,-6.302359798464283e-18,1.6095118103931099e-19,2.873729015073744e-17,-1.1435160350862555e-17,-1.5676129800131813e-17,-1.1435275939649745e-17,1.1435163258094296e-17
TSMC7,SAMPLE,1.3949999999999998e-09,Mpt,pmos,0.45,0.0015558213980528812,0.5078327221592562,0.75,-0.5062769007612034,-0.05783272215925622,0.24216727784074377,NEAR0,9.474660249056597e-06,-3.036566935938689e-17,1.3098517437886433e-17,1.5809764033253845e-17,1.4573878882466116e-18,1.726298812725825e-16,-7.231755269289905e-17,-2.4534540821327175e-18,-8.425912968048835e-17,5.622411513851339e-17,1.276245847892099e-05,-3.0534238851845506e-17,1.3264934990553858e-17,1.5810082471368924e-17,1.4592213899227248e-18,1.728654791946912e-16,-7.295344747423026e-17,-9.828644786412455e-17,-8.441069058197524e-17,5.728502490580623e-17
TSMC7,SAMPLE,1.4e-09,Mnc,nmos,0.0015569133548708203,0.8000000000000007,0.0,0.0,0.8000000000000007,0.0015569133548708203,0.0,NEAR0,-2.025422174656638e-07,8.539076333516957e-17,-4.160396251907568e-17,-4.1930606960074285e-17,-1.8561938560196067e-18,1.730762582402702e-16,-6.89629895057797e-17,1.2267053333300683e-17,-8.535993055990183e-17,5.986306889718977e-17,-1.595202982294236e-06,8.552733716369662e-17,-4.181660754441298e-17,-4.1882538701181325e-17,-1.8281909181023107e-18,1.7260135457772252e-16,-8.519830730222603e-17,-8.538024727171826e-17,-8.528466509935999e-17,6.377019327525932e-17
TSMC7,SAMPLE,1.4e-09,Mnt,nmos,0.4499999999999966,0.8000000000000007,0.5073624722113568,0.0,0.29263752778864394,-0.05736247221136015,-0.5073624722113568,REV,0.0,1.195088374855438e-17,-5.747919733183588e-18,-4.412132044538629e-18,-1.790831970832163e-18,1.1713174607375065e-16,-7.251408527079126e-17,1.6470765309061674e-18,-5.917189747478311e-17,5.196078071029591e-17,6.906212213220186e-06,1.2419781660209897e-17,-6.210260878818858e-18,-4.381329703463779e-18,-1.828191077927259e-18,1.203578702837569e-16,-7.625737392839173e-17,-4.2077568661869875e-17,-6.082370354530036e-17,5.387914550404718e-17
TSMC7,SAMPLE,1.4e-09,Mpc,pmos,0.0015569133548708203,0.8000000000000007,0.7500000000000002,0.7500000000000002,0.05000000000000049,-0.7484430866451294,0.0,FREE,2.120172559755797e-07,1.984642851768047e-17,-1.517147859632239e-17,-4.985009280891159e-18,3.100593595330785e-19,2.873198621252028e-17,-1.1728722002715988e-17,1.1868117090231477e-18,-1.1169519439354282e-17,1.1709259679542092e-17,-0.0,2.225210962685666e-17,-1.611070100942851e-17,-6.302359798467305e-18,1.6095118103915638e-19,2.873729343093489e-17,-1.1435163631188039e-17,-1.567612980000378e-17,-1.143527921995855e-17,1.1435166538418548e-17
TSMC7,SAMPLE,1.4e-09,Mpt,pmos,0.4499999999999966,0.0015569133548708203,0.5073624722113568,0.7500000000000002,-0.5058055588564859,-0.05736247221136015,0.24263752778864345,NEAR0,9.355647616803569e-06,-3.031795851374731e-17,1.308433197373281e-17,1.5776224480998768e-17,1.4574020590157295e-18,1.7259469775446893e-16,-7.242933217114898e-17,-2.4496993151066917e-18,-8.425209976958341e-17,5.628687930377366e-17,1.2647467795279255e-05,-3.0487861099105324e-17,1.325210264507239e-17,1.5776538839556157e-17,1.459219614476779e-18,1.7283551526989006e-16,-7.305189884960625e-17,-9.815802320608503e-17,-8.440482412783529e-17,5.734632989571444e-17
TSMC7,SAMPLE,1.405e-09,Mnc,nmos,0.0015578780083850274,0.7999999999999994,0.0,0.0,0.7999999999999994,0.0015578780083850274,0.0,NEAR0,-2.0268456691975706e-07,8.539071869483684e-17,-4.1603920312513013e-17,-4.1930604526304224e-17,-1.8561938560196067e-18,1.7307634934382682e-16,-6.89664134445025e-17,1.226698709124332e-17,-8.535992329848434e-17,5.986460997066975e-17,-1.5961903383245046e-06,8.552725497688202e-17,-4.18165460282478e-17,-4.188251803053174e-17,-1.8281909181024817e-18,1.7260133741287107e-16,-8.519824059258057e-17,-8.538029681650499e-17,-8.528465365206704e-17,6.377015650925101e-17
TSMC7,SAMPLE,1.405e-09,Mnt,nmos,0.4499999999999972,0.7999999999999994,0.5068981148303151,0.0,0.2931018851696843,-0.056898114830317925,-0.5068981148303151,REV,0.0,1.197422806180564e-17,-5.7537697606106544e-18,-4.4292974124257934e-18,-1.7911608887691913e-18,1.1721490471369843e-16,-7.246302257384815e-17,1.6542195878707803e-18,-5.920807110013293e-17,5.1910534927055386e-17,6.874318614347175e-06,1.2439362868512317e-17,-6.213499461802889e-18,-4.397672328854706e-18,-1.8281910778547225e-18,1.2043508815900389e-16,-7.615278995283704e-17,-4.2259372712864394e-17,-6.084737210432878e-17,5.3843126839449424e-17
TSMC7,SAMPLE,1.405e-09,Mpc,pmos,0.0015578780083850274,0.7999999999999994,0.7500000000000001,0.7500000000000001,0.04999999999999927,-0.7484421219916151,0.0,FREE,2.119998291663103e-07,1.9846402058708383e-17,-1.51714698195616e-17,-4.9849915986798605e-18,3.100593595330785e-19,2.873198483461778e-17,-1.1728722644962573e-17,1.186811100878538e-18,-1.1169531661861204e-17,1.1709263799089931e-17,-0.0,2.2252098595884435e-17,-1.6110689978453507e-17,-6.302359798469951e-18,1.6095118103902243e-19,2.8737296328721563e-17,-1.1435166529087809e-17,-1.5676129799890683e-17,-1.1435282117843586e-17,1.1435169436317234e-17
TSMC7,SAMPLE,1.405e-09,Mpt,pmos,0.4499999999999972,0.0015578780083850274,0.5068981148303151,0.7500000000000001,-0.5053402368219301,-0.056898114830317925,0.243101885169685,NEAR0,9.23849903985549e-06,-3.027092172445165e-17,1.3070370756522899e-17,1.5743133557246476e-17,1.4574174106822742e-18,1.725600009121515e-16,-7.254043913663779e-17,-2.4459860423671032e-18,-8.424517600953538e-17,5.634958741173798e-17,1.2534086879512074e-05,-3.044214345691567e-17,1.3239471700717006e-17,1.5743453710173622e-17,1.4592180460250416e-18,1.72805784452507e-16,-7.31491231196609e-17,-9.803105899910626e-17,-8.439896987685859e-17,5.740683738753302e-17
TSMC7,SAMPLE,1.4099999999999999e-09,Mnc,nmos,0.0015585860527693174,0.8000000000000007,0.0,0.0,0.8000000000000007,0.0015585860527693174,0.0,NEAR0,-2.0279461116571782e-07,8.539066661446247e-17,-4.160388251560979e-17,-4.193058896299659e-17,-1.85619513585609e-18,1.7307629993596806e-16,-6.897004015198979e-17,1.2266912908906008e-17,-8.535995763935308e-17,5.986623124021794e-17,-1.5969150452942865e-06,8.552719465276376e-17,-4.1816500876125607e-17,-4.1882502858535545e-17,-1.828190918102612e-18,1.7260132481400885e-16,-8.519819162699849e-17,-8.538033318321951e-17,-8.528464524985094e-17,6.377012952244799e-17
TSMC7,SAMPLE,1.4099999999999999e-09,Mnt,nmos,0.4499999999999967,0.8000000000000007,0.5064395597639645,0.0,0.2935604402360362,-0.056439559763967806,-0.5064395597639645,REV,0.0,1.1997332323699138e-17,-5.75957540954865e-18,-4.446274786462066e-18,-1.7914821276884215e-18,1.172970631619719e-16,-7.241084569400869e-17,1.66133346154535e-18,-5.924398148877915e-17,5.185938729646128e-17,6.842519939542768e-06,1.2458782436554381e-17,-6.216724849993075e-18,-4.413866508778216e-18,-1.8281910777830902e-18,1.2051145382127153e-16,-7.604881193649075e-17,-4.243971855493005e-17,-6.087079588215186e-17,5.3807291404158434e-17
TSMC7,SAMPLE,1.4099999999999999e-09,Mpc,pmos,0.0015585860527693174,0.8000000000000007,0.7500000000000002,0.7500000000000002,0.05000000000000049,-0.7484414139472308,0.0,FREE,2.1203468278412264e-07,1.9846402058708383e-17,-1.5171465431181393e-17,-4.9849959870600685e-18,3.100593595330785e-19,2.8731995723158676e-17,-1.1728722644962573e-17,1.1868106874571092e-18,-1.1169534725606973e-17,1.1709270654313705e-17,-0.0,2.2252090499278286e-17,-1.611068188184527e-17,-6.3023597984719355e-18,1.6095118103892067e-19,2.8737298455665155e-17,-1.1435168656114422e-17,-1.5676129799807662e-17,-1.1435284244859394e-17,1.1435171563343048e-17
TSMC7,SAMPLE,1.4099999999999999e-09,Mpt,pmos,0.4499999999999967,0.0015585860527693174,0.5064395597639645,0.7500000000000002,-0.5048809737111952,-0.056439559763967806,0.24356044023603574,NEAR0,9.123315027827759e-06,-3.0224567760020386e-17,1.3056612074562249e-17,1.5710522923109317e-17,1.4574327623488192e-18,1.7252558156110273e-16,-7.265072282836918e-17,-2.4423139863951606e-18,-8.423828863241951e-17,5.641207151720468e-17,1.2422295747605006e-05,-3.0397097245615485e-17,1.322704947917733e-17,1.5710830871619353e-17,1.4592168948188017e-18,1.727763122985752e-16,-7.32451527357687e-17,-9.790554834129508e-17,-8.439314288851231e-17,5.746656980344891e-17
TSMC7,SAMPLE,1.415e-09,Mnc,nmos,0.0015594716232351369,0.7999999999999999,0.0,0.0,0.7999999999999999,0.0015594716232351369,0.0,NEAR0,-2.0292932647493915e-07,8.539060461403616e-17,-4.160382991494866e-17,-4.193058020314966e-17,-1.8561944959378472e-18,1.7307626538132018e-16,-6.897397689161409e-17,1.2266840539619136e-17,-8.53599641359909e-17,5.986801202719977e-17,-1.5978214550071979e-06,8.55271192037885e-17,-4.181644440315883e-17,-4.18824838825269e-17,-1.8281909181027698e-18,1.7260130905619303e-16,-8.519813038263867e-17,-8.53803786697568e-17,-8.528463474092531e-17,6.377009576814378e-17
TSMC7,SAMPLE,1.415e-09,Mnt,nmos,0.4499999999999991,0.7999999999999999,0.5059867173093364,0.0,0.2940132826906635,-0.0559867173093373,-0.5059867173093364,REV,0.0,1.2020203809943672e-17,-5.765338457308515e-18,-4.4630671053726506e-18,-1.7917982472625067e-18,1.1737825794775214e-16,-7.235749149780085e-17,1.6684204378411616e-18,-5.927952881577046e-17,5.1807307015641193e-17,6.810819075386831e-06,1.2478041416211296e-17,-6.2199367948613415e-18,-4.4299135436376145e-18,-1.8281910777123396e-18,1.205869736193861e-16,-7.594545298183694e-17,-4.2618599434826985e-17,-6.089397617226342e-17,5.377164400504886e-17
TSMC7,SAMPLE,1.415e-09,Mpc,pmos,0.0015594716232351369,0.7999999999999999,0.75,0.75,0.04999999999999993,-0.7484405283767649,0.0,FREE,2.1201725597485878e-07,1.984639323905132e-17,-1.5171447877661846e-17,-4.985003540026323e-18,3.1005817863684925e-19,2.873198981958772e-17,-1.172872727635877e-17,1.1868105306779879e-18,-1.1169525986652426e-17,1.1709272899096473e-17,-0.0,2.2252080372629455e-17,-1.6110671755193877e-17,-6.302359798474375e-18,1.6095118103879679e-19,2.8737301115894224e-17,-1.1435171316447299e-17,-1.5676129799703853e-17,-1.1435286905178753e-17,1.1435174223674932e-17
TSMC7,SAMPLE,1.415e-09,Mpt,pmos,0.4499999999999991,0.0015594716232351369,0.5059867173093364,0.75,-0.5044272456861013,-0.0559867173093373,0.24401328269066358,NEAR0,9.009864715705274e-06,-3.017877903299472e-17,1.3043021231307693e-17,1.5678313230363943e-17,1.4574445713230845e-18,1.7249140724635244e-16,-7.276019574838424e-17,-2.4386798026077743e-18,-8.42313615851856e-17,5.647428724416686e-17,1.2312040054140994e-05,-3.0352636557872686e-17,1.321479580261705e-17,1.5678625300301416e-17,1.4592154549542197e-18,1.7274701039521945e-16,-7.333994257610166e-17,-9.778144793532513e-17,-8.438729727734838e-17,5.752549585481082e-17
TSMC7,SAMPLE,1.4199999999999999e-09,Mnc,nmos,0.0015604202753382312,0.8000000000000006,0.0,0.0,0.8000000000000006,0.0015604202753382312,0.0,NEAR0,-2.030789684361668e-07,8.539054509364673e-17,-4.1603773534637034e-17,-4.1930575783235365e-17,-1.8561957757743306e-18,1.730763787645566e-16,-6.897893166095916e-17,1.2266736096927117e-17,-8.535997283403232e-17,5.987011984368508e-17,-1.5987924298268424e-06,8.552703838043417e-17,-4.181638390749951e-17,-4.1882463554831716e-17,-1.828190918102942e-18,1.7260129217581297e-16,-8.519806477349389e-17,-8.538042739851442e-17,-8.528462348336538e-17,6.37700596079821e-17
TSMC7,SAMPLE,1.4199999999999999e-09,Mnt,nmos,0.4499999999999968,0.8000000000000006,0.5055394952435035,0.0,0.2944605047564971,-0.05553949524350671,-0.5055394952435035,REV,0.0,1.204280600807433e-17,-5.77105356187784e-18,-4.479649597886718e-18,-1.7921028483097716e-18,1.174583933161519e-16,-7.23029082494892e-17,1.6754791635563988e-18,-5.931468146535446e-17,5.1754304732294534e-17,6.779218353347716e-06,1.2497141037901506e-17,-6.223135087772096e-18,-4.4458148724869466e-18,-1.8281910776424634e-18,1.2066165473786916e-16,-7.584272454483271e-17,-4.2796011081562744e-17,-6.09169145439542e-17,5.3736188893963893e-17
TSMC7,SAMPLE,1.4199999999999999e-09,Mpc,pmos,0.0015604202753382312,0.8000000000000006,0.7500000000000002,0.7500000000000002,0.05000000000000038,-0.748439579724662,0.0,FREE,2.119998291655939e-07,1.9846375599737587e-17,-1.517143910090283e-17,-4.9849946774716075e-18,3.1005817863684925e-19,2.873200251166277e-17,-1.1728737743872875e-17,1.1868096658912389e-18,-1.1169529405249161e-17,1.1709274620919267e-17,-0.0,2.2252069524628793e-17,-1.6110660907190454e-17,-6.3023597984770015e-18,1.6095118103866238e-19,2.87373039656219e-17,-1.1435174166286179e-17,-1.567612979959265e-17,-1.1435289755003157e-17,1.143517707351274e-17
TSMC7,SAMPLE,1.4199999999999999e-09,Mpt,pmos,0.4499999999999968,0.0015604202753382312,0.5055394952435035,0.7500000000000002,-0.5039790749681653,-0.05553949524350671,0.24446050475649672,NEAR0,8.89818534417473e-06,-3.0133663624755255e-17,1.3029654483242817e-17,1.564655276121509e-17,1.4574563802973501e-18,1.7245767068444833e-16,-7.286911573926666e-17,-2.4350878053543047e-18,-8.422458788247646e-17,5.653652763848908e-17,1.2203299093460629e-05,-3.030877010575839e-17,1.3202716761061684e-17,1.564683943217873e-17,1.4592139125179786e-18,1.7271790078298715e-16,-7.343352408351974e-17,-9.765874837260378e-17,-8.438144634024027e-17,5.758363716084662e-17
TSMC7,SAMPLE,1.425e-09,Mnc,nmos,0.0015609870685190097,0.8,0.0,0.0,0.8,0.0015609870685190097,0.0,NEAR0,-2.0316269724771734e-07,8.539051781347473e-17,-4.160375085653387e-17,-4.193057118116653e-17,-1.8561957757743306e-18,1.7307637714845028e-16,-6.898107455732722e-17,1.2266702022468719e-17,-8.53599552258596e-17,5.987113108020011e-17,-1.5993725593042851e-06,8.552699009076308e-17,-4.1816347763046136e-17,-4.18824514096139e-17,-1.828190918103043e-18,1.726012820902113e-16,-8.519802557278317e-17,-8.538045651361913e-17,-8.52846167572602e-17,6.377003800258037e-17
TSMC7,SAMPLE,1.425e-09,Mnt,nmos,0.45,0.8,0.5050978073325105,0.0,0.2949021926674895,-0.05509780733251052,-0.5050978073325105,REV,0.0,1.2065153490224192e-17,-5.776711821036841e-18,-4.496039339175486e-18,-1.792402330011865e-18,1.1753753377475338e-16,-7.224728829618793e-17,1.6825019060558822e-18,-5.934951593094935e-17,5.170050695151554e-17,6.74772043796068e-06,1.2516082347149045e-17,-6.226319499177583e-18,-4.46157177039802e-18,-1.8281910775734427e-18,1.2073550376178655e-16,-7.574063840015064e-17,-4.297194830595796e-17,-6.093961240138606e-17,5.370093044460914e-17
TSMC7,SAMPLE,1.425e-09,Mpc,pmos,0.0015609870685190097,0.8,0.75,0.75,0.050000000000000044,-0.748439012931481,0.0,FREE,2.1203468278344594e-07,1.9846366780080924e-17,-1.5171434712523508e-17,-4.984990246194265e-18,3.1005817863684925e-19,2.87319938859575e-17,-1.1728738761103125e-17,1.1868090956907624e-18,-1.1169532468994897e-17,1.1709275481830706e-17,-0.0,2.2252063043249567e-17,-1.6110654425809582e-17,-6.302359798478568e-18,1.6095118103858306e-19,2.873730566825623e-17,-1.1435175868986996e-17,-1.5676129799526168e-17,-1.14352914576953e-17,1.143517877621292e-17
TSMC7,SAMPLE,1.425e-09,Mpt,pmos,0.45,0.0015609870685190097,0.5050978073325105,0.75,-0.5035368202639915,-0.05509780733251052,0.24490219266748947,NEAR0,8.788300999383443e-06,-3.0089185196354115e-17,1.301648796122034e-17,1.561522904586216e-17,1.4574681892716157e-18,1.7242425380151114e-16,-7.29772395821569e-17,-2.4315399685763616e-18,-8.421781121331861e-17,5.65985814762222e-17,1.2096073420675424e-05,-3.0265564310512064e-17,1.3190846523178507e-17,1.5615504796350116e-17,1.4592129909834407e-18,1.7268907286601689e-16,-7.35259730876252e-17,-9.753746322158845e-17,-8.437563921074345e-17,5.764104610423529e-17
TSMC7,SAMPLE,1.4299999999999998e-09,Mnc,nmos,0.0015617479886600172,0.8000000000000007,0.0,0.0,0.8000000000000007,0.0015617479886600172,0.0,NEAR0,-2.0327957316185406e-07,8.539046573315771e-17,-4.160370203563876e-17,-4.1930567921744614e-17,-1.8561957757743306e-18,1.7307635200481927e-16,-6.898460387527107e-17,1.226662536028025e-17,-8.5360002664356e-17,5.987275523176409e-17,-1.6001513831413045e-06,8.552692526188955e-17,-4.181629923911796e-17,-4.188243510466841e-17,-1.828190918103181e-18,1.7260126855023261e-16,-8.519797294454287e-17,-8.538049560187503e-17,-8.528460772742884e-17,6.37700089964782e-17
